kohl_product_id,amazon_product_ID,week_nmb,TCIN,Extraction_Date,kohl_product_name,kohl_Regular_price,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo,amazon_product_name,amazon_Regular_price,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo,Target_product_ID,Target_product_name,Target_Regular_price,Target_Shipping,Target_disc_perc,Target_markdown_price,Target_final_price,Target_Product_Description,Target_availability,Target_additional_info,Target_price_promo,kohl_availability_flag,amazon_availability_flag,Target_availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,Target_pdt_desc_length,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability,firstDate,lastDate,Recency_week,Recency_month,TCIN_var,max_tcin_price,min_tcin_price,gross_sales,net_Sales,Amz_rating1,Amz_rating2,Amz_rating3,Amz_rating4,Amz_rating5,Amz_Review_count,Amz_Avg_rating,Amz_Avg_helpful_votes,Amz_cal_avg_score,amz_rating_4_5,amz_rating_4_5_cnt,amz_rating_1_2,amz_rating_1_2_cnt,rating1_cnt,rating5_cnt,Avg_sentiment_score,Total_sentiment_score,Amz_Avg_Positive_sent_score,Amz_Total_Positive_sent_score,Amz_Avg_negative_sent_score,Amz_Total_negative_sent_score,reviews_1_M,reviews_2_M,reviews_3_M,reviews_6_M,Avg_wt_score,Tot_wt_score,pos_avg_wt_score,Pos_tot_wt_score,Neg_avg_wt_score,Neg_tot_wt_score,Amz_No_of_images,Amz_Not_User_Gen_images,Amz_User_Generated_images,kohls_Number_of_images
1309454,B004MHP9HG,40,13726143,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage 4 Piece Luggage Set,99,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),13726143,Rockland Nairobi 4-pc Expandable Luggage Set - Purple Pearl,99,0,0,0,99,"Gear up for your next vacation or weekend getaway with this four-piece luggage set from Rockland. Made from 600 denier polyester, this sturdy set is loaded with features. Each of the three upright suitcases has recessed spinner wheels, two exterior pockets, a retractable handle and a fully-lined interior. The roomy travel tote makes an ideal carry on bag. With its eye-catching purple print, this set will be easy to spot at the baggage carousel.",Yes,n/a,n/a,1,1,1,48,3,448,68.99,68.99,140.99,140.99,1.696868687,1.696868687,2.424141414,2.424141414,1,22-04-2013,02-09-2013,39,9,2,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,0,NA
1309456,B0045WJME4,40,14508430,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In black/multi.,Yes,n/a,n/a,Rockland 4 Piece Luggage Set,99.99,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%),14508430,Rockland Reaction 4 pc.Expandable Luggage Set - Garden,99,0,0,0,99,"Be prepared for every travel need with this four-piece expandable luggage set from Rockland. Perfect for the traveler on the go, this set includes a 28-inch upright, a 24-inch upright, a 19-inch carry-on upright and a flight tote bag. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design and zippered pockets. The uprights have EZ-roll in-line skate wheels and inside retractable handles for easy transport. With its eye-catching Garden design, this set will look great no matter where your travels take you.",No,n/a,n/a,1,1,0,64,3,547,68,68.99,140,140.99,1.680068007,1.696868687,2.400140014,2.424141414,1,03-06-2013,02-09-2013,33,7,1,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,0,NA
1309458,B004A9HFIW,40,13259618,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland 4 Piece Luggage Set,99.99,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%),13259618,Rockland Reaction 4 pc.Expandable Luggage Set - Black Icon,99.99,0,0,0,99.99,n/a,Yes,n/a,n/a,1,1,1,48,3,3,68,68,140,140,1.680068007,1.680068007,2.400140014,2.400140014,1,22-04-2013,02-09-2013,39,9,1,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,0,1
1309463,B008FA3TAK,40,14073175,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage 4 Piece Luggage Set,95.99,0,0,95.99,95.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $144.00 (60%),14073175,Rockland Safari 4-pc. Rolling Luggage Set - Pink Leopard,110,0,0,0,110,"This Rockland Safari 4-pc. Rolling Luggage Set in Pink Leopard print is perfect for the organized, fashion-forward traveler. Three different sized rolling suitcases (19, 24 and 28-inch) and 1 carry-on tote bag are sure to meet the demands of any trip. Beneath the beautiful exterior lies industrial-strength hardware ready to endure the abuse of careless baggage handlers or bumpy roads. Plus, Rockland Luggage has all kinds of special features, like ergonomic handles, in-line skate wheels for smooth sailing and locks and keys for extra security. The expandable luggage is great for adding souvenirs and an array of pockets are perfect for carrying important travel documents. With elegant and durable full-interior lining and spacious storage areas, you can travel in style without sacrificing an ounce of comfort or quality with Rockland luggage.",No,n/a,n/a,1,1,0,48,3,850,72,57.99,144,129.99,1.750078133,1.527181818,2.500156266,2.181727273,1,22-04-2013,02-09-2013,39,9,2,167.99,167.99,0,0,3,4,3,9,37,56,4.303571429,1.339285714,0,46,0.821428571,7,0.125,0.053571429,0.660714286,2.482142857,139,2.785714286,156,-0.303571429,-17,9,17,22,35,0,0,0,0,0,0,2,2,0,4
1309464,B000SRN7HS,40,10638016,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage Dots 4 Piece Luggage Set,99,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),10638016,Rockland Galleria 4 pc. Expandable Luggage Set - Black Dot,99,0,0,0,99,"This Rockland Galleria 4-pc. Expandable Luggage Set in Black Dot pattern is perfect for the organized, fashion-forward traveler. Three different sized rolling suitcases (19, 24 and 28-inch) and 1 carry-on tote bag are sure to meet the demands of any trip. Beneath the beautiful Rockland luggage exterior lies industrial-strength hardware ready to endure the abuse of careless baggage handlers or bumpy roads. Plus, this luggage set has all kinds of special features, like ergonomic handles, in-line skate wheels for smooth sailing and locks and keys for extra security. The expandable suitcase is great for adding souvenirs and an array of pockets are perfect for carrying important travel documents. With elegant and durable full-interior lining and spacious storage areas, you can travel in style without sacrificing an ounce of comfort or quality. Comes in basic black with fun white polka dots.",Yes,n/a,n/a,1,1,1,48,3,898,68.99,68.99,140.99,140.99,1.696868687,1.696868687,2.424141414,2.424141414,1,22-04-2013,02-09-2013,39,9,2,167.99,167.99,0,0,3,4,5,10,19,41,3.926829268,1.317073171,0,29,0.707317073,7,0.170731707,0.073170732,0.463414634,2,82,2.43902439,100,-0.43902439,-18,5,8,9,22,0,0,0,0,0,0,2,2,0,1
1309465,NA,40,10638022,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",239.99,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In blue/multi.,Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10638022,Rockland Galleria 4 pc. Expandable Luggage Set - Multi Blue Dot,239.99,0,0,0,239.99,"Plan your next vacation with the Rockland 4-piece luggage set that includes 3 wheeled uprights and a travel tote. The heavy-duty polyester shell stands up to the wear and tear of travel. Cross straps hold things in place, right where you put them. Exterior zipper pockets allow for efficient organization and quick retrieval of items. The metal handle is retractable and locks in place for secure handling. The luggage set has self-repairing zippers. Multiple blue dots give it a unique look for easy identification at baggage claim.",Yes,n/a,n/a,1,0,1,63,2,533,NA,-72,NA,0,NA,0.699987499,NA,1,1,22-04-2013,02-09-2013,39,9,1,167.99,167.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309466,NA,40,11229060,02-09-2013,"Rockland Luggage, Leopard 5-pc. Luggage Set",329.99,0,0.300009091,230.99,230.99,"This Rockland Leopard luggage set includes three wheeled uprights, a wheeled carry-on and an overnight travel bag all in a chic leopard pattern that's perfect for the fashionista on the go.",Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11229060,Rockland 5 pc Luggage Set - Pink Leopard,149,0,0,0,149,Take your necessities on your next trip in this stylish luggage by Rockland. These five pieces feature a bright pink exterior with giraffe-print accents that make it easy to spot your luggage. Multiple pockets in each bag make organizing your items simple.,No,n/a,n/a,1,0,0,189,2,256,NA,81.99,NA,180.99,NA,1.550268456,NA,2.214697987,1,22-04-2013,02-09-2013,39,9,1,230.99,230.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1309599,B002UO8XJO,40,11878083,02-09-2013,"Rockland Luggage, 3-pc. Hardside Spinner Luggage Set",479.99,0,0.350007292,311.99,311.99,This Rockland luggage set is just what you need to get your trips headed in the right direction. In red.,Yes,n/a,n/a,Rockland Luggage Celebrity 3 Piece Luggage Set,160,0,0,160,160,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $320.00 (67%),11878083,Rockland Celebrity 3-pc. Hard Sided Luggage Set - Red,160.09,0,0,0,160.09,"Youll be the first to find your luggage with this Rockland Celebrity 3-pc. Hard Sided Luggage Set set in bright red. This luggage is strong and durable enough to survive bumps and drops but are also extremely lightweight for carefree traveling. Expand the telescoping handle and maneuver through busy airports or train stations easily on special wheels that rotate 360 degrees. Plus, interior mesh, zip and elastic pockets making packing easy. The luggage set includes a 20-inch, 24-inch and 28-inch upright.",No,n/a,n/a,1,1,0,104,3,508,151.99,151.9,319.99,319.9,1.9499375,1.948841277,2.9999375,2.998250984,1,22-04-2013,02-09-2013,39,9,1,311.99,311.99,NA,NA,5,5,2,3,5,20,2.9,2.3,0,8,0.4,10,0.5,0.25,0.25,0.8,16,1.35,27,-0.55,-11,2,4,4,5,0,0,0,0,0,0,7,7,0,1
1309603,B0045563SE,40,14502770,02-09-2013,"Rockland Luggage, 3-pc. Spinner Luggage Set",479.99,0,0.450009375,263.99,263.99,Your travel style will take off with this Rockland luggage set.,Yes,n/a,n/a,Rockland Luggage Rome Polycarbonate 3 Piece Luggage Set,139.99,0,0,139.99,139.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $340.01 (71%),14502770,Rockland Rome 3-pc. Hybrid ABS Luggage Set - Lavender,160,0,0,0,160,"Make travel easier and more stylish with the Rockland Rome 3-pc. Hybrid ABS Luggage Set in Lavender. Made from the same material used to manufacture bulletproof glass, this luggage set is durable, protective and extremely lightweight. Each piece features multi-directional spinner wheels and a push-button telescoping handle for easily maneuvering through busy airports or train stations. This suitcase set comes in eye-catching lavender and includes a 20-inch, a 23-inch and a 28-inch upright.",Yes,n/a,n/a,1,1,1,63,3,494,124,103.99,340,319.99,1.885777556,1.6499375,3.42874491,2.9999375,1,03-06-2013,02-09-2013,33,7,2,263.99,263.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,2
1309631,B003S4C058,40,14502776,02-09-2013,"Rockland Luggage, Polo Equipment 4-pc. Expandable Wheeled Luggage Set",319.99,0,0.350010938,207.99,207.99,This Rockland Polo Equipment luggage set gives you everything you need.,Yes,n/a,n/a,Rockland Luggage Polo Explorer 4 Piece Luggage Set,141.5,0,0,141.5,141.5,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $308.50 (69%),14502776,Rockland Polo Equipment 4-pc. Luggage Set - Navy,150,0,0,0,150,"Travel in style with this Rockland Polo Equipment four-piece luggage set. Perfect for the avid traveler, this set includes a 32-inch upright, a 28-inch upright, a 24-inch upright and a 19-inch carry-on upright. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design, zippered pockets and piggyback straps. EZ-roll in-line skate wheels and inside retractable handles offer easy transport, while stability bars prevent tipping. With its sporty black and blue design, this set will look great no matter where the road takes you.",No,n/a,n/a,1,1,0,71,3,562,66.49,57.99,178.49,169.99,1.469893993,1.3866,2.261413428,2.133266667,1,03-06-2013,02-09-2013,33,7,4,207.99,207.99,1,1,0,0,0,0,2,2,5,5,1,2,1,0,0,0,1,3.5,7,3.5,7,0,0,2,2,2,2,3.5,7,3.5,7,0,0,1,1,0,6
1309650,B003S4BVDK,40,13847648,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",219.99,0,0.250011364,164.99,164.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a,Rockland Luggage Skate Wheels 4 Piece Luggage Set,92.86,0,0,92.86,92.86,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $126.14 (58%),13847648,Rockland Escape 4-pc. Expandable Luggage Set - Red,99,0,0,0,99,"This Rockland Escape 4-pc. Expandable Luggage Set in Red is perfect for the organized, fashion-forward traveler. Three different sized rolling suitcases (19, 24 and 28-inch) and 1 carry-on tote bag are sure to meet the demands of any trip. Beneath the beautiful Rockland luggage exterior lies industrial-strength hardware ready to endure the abuse of careless baggage handlers or bumpy roads. Plus, this luggage set has all kinds of special features, like ergonomic handles, in-line skate wheels for smooth sailing and locks and keys for extra security. The expandable suitcases are great for adding souvenirs and an array of pockets are perfect for carrying important travel documents. With elegant and durable full-interior lining and spacious storage areas, you can travel in style without sacrificing an ounce of comfort or quality. Comes in red with black trim, so you're sure to spot your suitcase in a busy airport or bus station.",Yes,n/a,n/a,1,1,1,48,3,937,72.13,65.99,127.13,120.99,1.776760715,1.666565657,2.369050183,2.222121212,1,22-04-2013,02-09-2013,39,9,2,164.99,164.99,0,0,7,3,11,13,23,57,3.736842105,3.578947368,0,36,0.631578947,10,0.175438596,0.122807018,0.403508772,1.385964912,79,1.964912281,112,-0.578947368,-33,6,11,20,26,0,0,0,0,0,0,29,18,11,2
1309651,NA,40,10638015,02-09-2013,"Rockland Luggage, 4-pc. Luggage Set",219.99,0,0.250011364,164.99,164.99,Rockland luggage eliminates pre-vacation stress. In green/camouflage.,Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10638015,Rockland Escape 4-pc. Expandable Luggage Set - Camo,99,0,0,0,99,"This Rockland Escape 4-pc. Expandable Luggage Set in Camo is perfect for the fun, organized traveler. Three different sized rolling suitcases (19, 24 and 28-inch) and 1 carry-on tote bag are sure to meet the demands of any trip. Beneath the beautiful Rockland luggage exterior lies industrial-strength hardware ready to endure the abuse of careless baggage handlers or bumpy roads. Plus, the bags have all kinds of special features, like ergonomic handles, in-line skate wheels for smooth sailing and locks and keys for extra security. The expandable luggage set is great for adding souvenirs and an array of pockets are perfect for carrying important travel documents. With elegant and durable full-interior lining and spacious suitcase storage areas, you can travel in style without sacrificing an ounce of comfort or quality. Comes in a fun camo design that definitely won't stay hidden on a busy baggage carousel.",Yes,n/a,n/a,1,0,1,69,2,917,NA,65.99,NA,120.99,NA,1.666565657,NA,2.222121212,1,22-04-2013,02-09-2013,39,9,1,164.99,164.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1309665,NA,40,11261182,02-09-2013,"Rockland Luggage, Wheeled Duffel Bag",69.99,0,0.400057151,41.99,41.99,This wheeled duffel is designed to match your on-the-go lifestyle.,Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11261182,"Rockland 22"" Rolling Duffle Bag - Turquoise",69.99,0,0,0,69.99,"Travel comfortably with the 22"" rolling duffle bag from Rockland. It has ample storage space and allows you to carry all your travel essentials. This turquoise travel duffle bag has an assortment of zippered compartments to accommodate toiletries, keys and other small items. It's made of strudy, 600-denier fabric and can withstand rugged use. This luggage bag has rolling wheels and a retractable locking handle.",No,n/a,n/a,1,0,0,66,2,414,NA,-28,NA,0,NA,0.599942849,NA,1,1,22-04-2013,02-09-2013,39,9,1,41.99,41.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1309668,B002B4K5SK,40,11261174,02-09-2013,"Rockland Luggage, Zebra Wheeled Duffel Bag",69.99,0,0.400057151,41.99,41.99,The zebra print on this Rockland duffel bag will make your fashion pop.,Yes,n/a,n/a,Rockland 22 Inch Rolling Duffle Bag,30.29,0,0,30.29,30.29,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.71 (56%),11261174,"Rockland 22"" Rolling Duffle Bag - Lime Zebra",30.29,0,0,0,30.29,"The Rockland 22"" rolling duffle bag in lime zebra pattern lets you carry your on-the-go necessities in style. It has a spacious main compartment and exterior zipper pockets to offer ample room for all your essentials. This travel duffle bag is made of 600 denier polyester and has wheels and a locking, retractable handle for easy transport.",Yes,n/a,n/a,1,1,1,71,3,341,11.7,11.7,39.7,39.7,1.386266094,1.386266094,2.310663585,2.310663585,1,22-04-2013,02-09-2013,39,9,1,41.99,41.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,35,165,2
1309672,B002B4IPM8,40,14508282,02-09-2013,"Rockland Luggage, Giraffe Wheeled Duffel Bag",69.99,0,0.400057151,41.99,41.99,This Rockland wheeled duffel will get your style off the ground. In black/pink/off-white.,Yes,n/a,n/a,Rockland 22 Inch Rolling Duffle Bag,30.99,0,0,30.99,30.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.01 (55%),14508282,"Rockland 22"" Rolling Duffle Bag - Giraffe",69.99,0,0,0,69.99,"Make travel simple and stylish with this 22-inch rolling duffel bag from Rockland. Covered in 600 denier polyester, it features a brown and white giraffe print. The U-shaped top opening provides easy access to the spacious main compartment, while exterior zippered pockets keep keys and other essentials close at hand. A telescoping handle and smooth-rolling skate wheels deliver effortless mobility.",Yes,n/a,n/a,1,1,1,89,3,400,11,-28,39,0,1.354953211,0.599942849,2.258470474,1,1,22-04-2013,02-09-2013,39,9,2,41.99,41.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,35,165,4
1309693,B000SRN7EG,40,10638011,02-09-2013,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",69.99,0,0.400057151,41.99,41.99,Travel like a pro with this Rockland luggage.,Yes,n/a,n/a,Rockland 22 Inch Rolling Duffle Bag,38.42,0,0,38.42,38.42,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $30.58 (44%),10638011,"Rockland 22"" Rolling Duffle Bag - Pink Dot",29.99,0,0,0,29.99,"Your kids will rock the Rockland 22"" rolling duffle bag when you're on-the-go. Its spacious interior and side pockets hold clothing, toys, books and more. The pink and white polka dot pattern looks bright and cute and easy to find. Made of 600 denier polyester to take lots of use. The retractable locking handle and wheels make it super mobile.",No,n/a,n/a,1,1,0,45,3,345,3.57,12,31.57,40,1.092920354,1.400133378,1.821707444,2.333777926,1,22-04-2013,02-09-2013,39,9,1,41.99,41.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,35,165,1
1309694,B002MVGEUA,40,12404371,02-09-2013,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",69.99,0,0.400057151,41.99,41.99,Make the journey more memorable with this wheeled duffel from Rockland. In pink/black.,Yes,n/a,n/a,Rockland 22 Inch Rolling Duffle Bag,29.99,0,0,29.99,29.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $39.01 (57%),12404371,"Rockland 22"" Rolling Duffle Bag - Black Pink Dot",29.99,0,0,0,29.99,"Transport your belongings with style and ease in this 22"" Rolling Duffel Bag from Rockland. It features a full-size, U-shaped zipper opening; zippered exterior pockets; a self-fabric grip handle with hook-and-loop closure; a comfort-grip handle; a removable, adjustable shoulder strap; heavy-duty polyester construction and large, inline-skate wheels for stable motion.",Yes,n/a,n/a,1,1,1,86,3,369,12,12,40,40,1.400133378,1.400133378,2.333777926,2.333777926,1,22-04-2013,02-09-2013,39,9,1,41.99,41.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,35,165,1
1309695,B002MVGJNM,40,12403909,02-09-2013,"Rockland Luggage, Plaid Wheeled Duffel Bag",69.99,0,0.400057151,41.99,41.99,This Rockland wheeled duffel is timeless.,Yes,n/a,n/a,Rockland Luggage 22 Inch Rolling Duffle Bag,29.99,0,0,29.99,29.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $39.01 (57%),12403909,Rockl Rolling Duffle Bag,29,0,0,0,29,n/a,Yes,n/a,n/a,1,1,1,41,3,3,12,12.99,40,40.99,1.400133378,1.447931034,2.333777926,2.413448276,1,22-04-2013,02-09-2013,39,9,1,41.99,41.99,0,0,4,4,2,9,30,49,4.163265306,2.428571429,0,39,0.795918367,8,0.163265306,0.081632653,0.612244898,2.428571429,119,2.673469388,131,-0.244897959,-12,4,6,7,15,0,0,0,0,0,0,3,3,0,2
1309696,B000SRL6TY,40,12193964,02-09-2013,"Rockland Luggage, Peace Wheeled Duffel Bag",69.99,0,0.400057151,41.99,41.99,Go retro with this duffel bag from Rockland. In blue/pink/multi.,Yes,n/a,n/a,Rockland 22 Inch Rolling Duffle Bag,30.57,0,0,30.57,30.57,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.43 (56%),12193964,"Rockland 22"" Rolling Duffle Bag - Peace",30.59,0,0,0,30.59,"With the Rockland 22 Rolling Duffle Bag in Peace, youll definitely travel in style. This soft-sided duffle has a heavy-duty 600-denier polyester construction, an internal retractable, hideaway handle and inline skate wheels for smooth rolling and superior mobility. It has a u-top opening for easy access, a roomy main compartment that easily accommodates your clothing and shoes, a laptop and sporting gear, and 2 front zipper pockets to keep smaller items close and secure. The adjustable, ergonomic shoulder strap and top handles are strong and comfortable when you need to carry your bag. The bold pattern is not only fun, but is easy to spot on the luggage carousel. 22Hx11Wx12D.",Yes,n/a,n/a,1,1,1,64,3,684,11.42,11.4,39.42,39.4,1.373568858,1.372670807,2.289499509,2.288002615,1,22-04-2013,02-09-2013,39,9,1,41.99,41.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,35,165,NA
